id;search_log_id;adults;children;picked_room;picked_price;picked_room.1
37510;159079;2;0;;;
37511;159080;2;2;;;
37512;159081;2;0;;;
37513;159082;2;0;;;
37514;159083;2;0;;;
37515;159084;2;0;;;
37516;159085;2;0;;;
37517;159085;1;0;;;
37518;159086;2;0;;;
37519;159087;2;0;;;
37520;159088;2;0;;;
37521;159089;3;2;;;
37522;159090;2;0;;;
37523;159091;2;1;;;
37524;159092;2;1;;;
37525;159093;2;0;;;
37526;159094;2;0;JUS;598.27;ROOMDD
37527;159095;2;0;;;
37528;159096;2;0;;;
37529;159096;2;0;;;
37530;159097;2;0;;;
37531;159098;2;0;;;
37532;159098;2;1;;;
37533;159099;2;0;;;
37534;159100;2;0;;;
37535;159101;2;0;;;
37536;159102;2;0;;;
37537;159103;2;0;;;
37538;159104;2;0;;;
37539;159105;2;0;;;
37540;159105;2;0;;;
37541;159105;2;0;;;
37542;159106;2;1;;;
37543;159107;2;0;;;
37544;159107;2;0;;;
37545;159108;3;0;;;
37546;159109;2;0;;;
37547;159110;2;0;;;
37548;159110;2;0;;;
37549;159111;2;0;;;
37550;159112;2;0;;;
37551;159112;2;1;;;
37552;159113;2;0;;;
37553;159114;2;0;;;
37554;159114;2;0;;;
37555;159115;2;0;;;
37556;159115;2;0;;;
37557;159116;2;1;;;
37558;159117;2;0;;;
37559;159117;2;1;;;
37560;159118;2;0;;;
37561;159119;2;0;;;
37562;159120;2;0;;;
37563;159121;2;1;;;
37564;159122;2;0;;;
37565;159123;2;1;;;
37569;159127;2;0;;;
37570;159128;2;0;;;
37571;159129;2;1;;;
37572;159130;2;0;;;
37573;159131;2;0;;;
37574;159132;2;0;;;
37575;159133;2;0;;;
37576;159134;2;0;;;
37577;159135;2;0;;;
37581;159139;2;0;;;
37582;159140;2;2;;;
37583;159141;2;2;;;
37584;159142;2;2;;;
37585;159143;2;2;;;
37586;159144;2;2;;;
37587;159145;2;0;;;
37588;159146;2;0;;;
37589;159147;2;2;;;
37590;159148;2;2;;;
37591;159149;2;1;;;
37592;159150;2;0;;;
37593;159151;2;0;;;
37594;159152;1;1;;;
37595;159153;2;1;;;
37596;159154;2;0;;;
37597;159155;2;2;;;
37598;159156;2;0;;;
37613;159171;2;0;;;
37614;159172;2;0;;;
37615;159173;2;2;;;
37616;159174;2;4;;;
37617;159175;2;0;;;
37618;159176;2;4;;;
37619;159177;2;0;;;
37620;159178;2;4;;;
37621;159179;2;0;;;
37622;159180;2;0;;;
37623;159181;2;2;;;
37624;159182;2;0;;;
37625;159183;2;0;;;
37626;159184;2;0;;;
37627;159185;2;0;;;
37628;159186;2;0;;;
37629;159187;2;0;;;
37630;159188;2;0;;;
37631;159189;2;0;;;
37632;159190;2;1;;;
37633;159191;3;0;;;
37634;159192;1;0;;;
37635;159193;2;0;;;
37636;159194;2;0;;;
37637;159194;2;0;;;
37638;159195;2;0;;;
37639;159196;2;1;;;
37640;159197;3;1;;;
37641;159198;2;0;;;
37642;159199;2;0;;;
37643;159199;1;1;;;
37644;159200;2;1;;;
37645;159201;2;0;;;
37646;159201;1;0;;;
37647;159202;2;0;;;
37648;159203;2;0;;;
37656;159211;2;0;;;
37658;159213;2;0;;;
37707;159262;2;0;STN;103649.0;ROOMBB
37720;159275;2;1;;;
37899;159454;2;0;;;
37940;159495;2;2;;;
37974;159529;2;0;;;
37994;159549;2;0;;;
38005;159560;2;0;;;
38031;159586;2;0;;;
38032;159587;2;0;LAR;263898.0;ROOMCC
38033;159588;2;0;;;
38034;159589;2;0;;;
38035;159590;2;1;;;
38036;159591;2;0;;;
38037;159592;2;0;;;
38038;159593;2;0;;;
38039;159594;2;0;;;
38040;159595;2;0;;;
38041;159596;2;0;;;
38042;159597;2;0;;;
38043;159598;2;0;;;
38044;159599;2;0;;;
38045;159600;2;0;;;
38046;159601;2;0;;;
38047;159602;2;0;;;
38048;159603;2;0;;;
38049;159604;2;0;;;
38050;159605;2;0;;;
38051;159606;2;0;;;
38052;159607;2;0;;;
38053;159608;2;0;;;
38054;159609;2;0;;;
38055;159610;2;0;;;
38056;159610;1;0;;;
38057;159610;1;0;;;
38058;159611;2;0;;;
38059;159612;2;3;;;
38060;159613;2;0;;;
38061;159614;2;0;;;
38062;159615;2;0;;;
38063;159616;2;0;;;
38064;159617;2;0;;;
38065;159618;2;2;;;
38066;159619;2;0;;;
38067;159620;2;1;;;
38068;159621;2;0;;;
38069;159622;2;0;;;
38070;159623;2;0;;;
38071;159624;2;0;;;
38072;159625;2;0;STN;184680.0;ROOMBB
38073;159626;2;0;;;
38074;159627;2;1;;;
38075;159628;2;0;;;
38076;159629;2;1;;;
38077;159630;2;0;;;
38078;159631;2;1;;;
38079;159632;2;1;;;
38080;159633;2;0;;;
38081;159634;2;0;;;
38082;159635;2;0;;;
38083;159636;2;0;;;
38084;159637;2;0;;;
38085;159638;2;1;;;
38086;159639;2;0;;;
38087;159640;2;0;;;
38088;159641;2;0;;;
38089;159642;2;0;;;
38090;159643;2;0;;;
38091;159644;2;0;;;
38092;159645;2;1;;;
38093;159646;2;1;;;
38094;159647;2;0;;;
38095;159648;2;0;;;
38096;159649;2;0;;;
38097;159650;2;0;;;
38098;159651;2;0;;;
38099;159652;2;0;;;
38100;159653;2;0;;;
38101;159654;2;0;;;
38102;159655;2;0;;;
38103;159656;2;0;;;
38104;159657;2;2;;;
38105;159658;2;2;;;
38106;159659;2;2;;;
38107;159660;2;2;;;
38108;159661;3;0;;;
38109;159662;2;0;;;
38110;159663;2;0;;;
38111;159664;2;0;;;
38112;159665;2;0;;;
38113;159666;2;0;;;
38114;159667;2;0;STN;185652.0;ROOMBB
38115;159668;1;0;;;
38116;159668;1;0;;;
38117;159669;2;0;;;
38118;159670;2;0;;;
38119;159671;2;0;;;
38120;159672;2;0;;;
38121;159673;2;0;;;
38122;159674;2;0;;;
38123;159675;2;0;;;
38124;159676;2;0;;;
38125;159677;2;0;;;
38126;159678;2;0;;;
38127;159679;2;0;;;
38128;159680;2;0;LAR;140343.0;ROOMCC
38129;159681;2;2;;;
38130;159682;2;1;;;
38131;159683;2;0;;;
38132;159684;2;0;;;
38133;159685;2;2;;;
38134;159686;2;0;;;
38135;159687;2;1;;;
38136;159688;2;0;;;
38137;159689;3;0;;;
38138;159690;2;0;;;
38139;159690;1;0;;;
38140;159691;2;0;;;
38141;159692;2;0;;;
38142;159693;2;0;;;
38143;159694;2;0;;;
38144;159695;2;0;;;
38145;159696;4;0;;;
38146;159697;2;2;;;
38147;159698;2;0;;;
38148;159699;2;0;;;
38149;159700;2;1;;;
38150;159701;2;0;;;
38151;159702;2;0;;;
38152;159703;2;2;;;
38153;159704;2;0;;;
38154;159705;2;2;;;
38155;159706;2;0;;;
38156;159707;2;0;;;
38157;159708;2;0;STN;103605.0;ROOMBB
38158;159709;2;0;;;
38159;159710;2;0;;;
38160;159711;2;0;;;
38161;159712;2;0;;;
38163;159714;2;0;;;
38164;159715;2;0;;;
38165;159715;1;0;;;
38166;159716;2;0;;;
38167;159717;2;0;;;
38168;159718;2;0;;;
38169;159719;2;0;;;
38170;159720;2;0;;;
38171;159721;2;0;;;
38172;159722;2;0;;;
38173;159723;2;1;;;
38174;159724;2;0;;;
38175;159725;3;0;;;
38176;159726;2;0;;;
38177;159727;2;2;;;
38178;159728;2;0;;;
38179;159729;2;0;;;
38180;159730;2;0;;;
38181;159731;2;2;;;
38182;159732;2;0;;;
38183;159732;1;1;;;
38184;159733;2;0;;;
38185;159734;2;0;;;
38186;159735;2;0;;;
38188;159737;2;0;STN;119915.0;ROOMBB
38189;159738;2;2;;;
38190;159739;2;0;;;
38191;159740;2;0;;;
38192;159741;2;0;;;
38193;159741;2;0;;;
38194;159742;2;0;;;
38195;159743;3;1;;;
38196;159744;2;0;;;
38197;159745;2;0;;;
38198;159746;2;0;;;
38200;159748;2;0;;;
38201;159749;2;0;;;
38202;159750;2;0;;;
38203;159751;2;1;;;
38204;159752;2;0;;;
38205;159753;2;1;;;
38206;159754;2;0;;;
38207;159755;2;0;;;
38208;159756;2;1;;;
38209;159757;2;0;;;
38210;159758;2;0;;;
38211;159759;1;0;;;
38212;159760;2;1;;;
38213;159761;2;0;;;
38214;159762;2;1;;;
38215;159763;2;0;;;
38216;159764;2;0;;;
38217;159765;4;1;;;
38218;159766;2;0;;;
38219;159766;1;1;;;
38220;159767;2;0;;;
38221;159767;1;1;;;
38222;159768;2;1;;;
38223;159769;2;1;;;
38224;159770;2;0;;;
38225;159771;2;0;;;
38226;159772;2;1;;;
38227;159773;2;0;;;
38228;159774;2;0;;;
38229;159775;2;1;;;
38230;159776;2;0;;;
38231;159777;2;0;;;
38232;159778;2;2;;;
38233;159779;2;1;;;
38234;159780;2;1;;;
38235;159781;2;0;;;
38236;159782;2;0;;;
38237;159783;2;0;;;
38238;159784;2;0;;;
38239;159785;2;0;;;
38240;159786;5;0;;;
38241;159787;2;0;;;
38242;159788;2;0;;;
38243;159789;2;0;;;
38244;159790;2;0;;;
38245;159790;3;0;;;
38246;159791;2;0;;;
38247;159792;3;2;;;
38248;159793;2;0;;;
38249;159794;2;0;;;
38250;159795;2;0;;;
38251;159796;2;0;;;
38252;159797;2;0;;;
38253;159798;2;0;;;
38254;159799;2;0;;;
38255;159800;2;0;;;
38256;159801;2;0;;;
38257;159802;2;0;;;
38258;159803;2;0;;;
38259;159804;2;0;;;
38260;159805;2;0;;;
38261;159806;2;0;;;
38262;159807;2;2;;;
38263;159808;2;0;LAX;119143.0;ROOMAA
38264;159809;2;0;;;
38265;159810;2;0;;;
38266;159811;2;0;;;
38267;159812;2;0;;;
38268;159813;2;0;;;
38269;159814;2;0;;;
38270;159815;2;0;;;
38271;159816;2;0;;;
38272;159817;2;0;;;
38273;159818;2;0;;;
38274;159819;2;0;LAX;119143.0;ROOMAA
38275;159820;2;1;;;
38276;159821;2;0;;;
38277;159822;2;0;;;
38278;159823;2;0;;;
38279;159824;2;0;;;
38280;159825;2;0;;;
38281;159826;2;1;;;
38282;159827;2;0;;;
38283;159828;2;0;;;
38284;159829;2;0;;;
38285;159830;2;0;;;
38286;159831;2;0;;;
38287;159832;2;1;;;
38288;159833;2;0;;;
38289;159833;1;0;;;
38290;159834;2;1;;;
38291;159835;2;0;;;
38292;159836;2;0;;;
38293;159837;2;0;;;
38294;159838;2;0;;;
38295;159839;2;0;;;
38296;159840;2;0;;;
38297;159841;2;0;;;
38298;159842;2;0;;;
38299;159843;2;0;LAX;169218.0;ROOMAA
38300;159844;2;0;;;
38301;159845;2;0;;;
38302;159846;2;0;;;
38303;159847;2;0;;;
38304;159848;2;0;;;
38305;159849;1;1;;;
38306;159850;2;1;;;
38307;159851;2;0;;;
38308;159852;2;0;;;
38309;159853;2;0;;;
38310;159854;2;1;;;
38311;159855;2;1;;;
38312;159856;2;1;;;
38313;159857;1;1;;;
38314;159858;2;0;;;
38315;159859;2;0;;;
38317;159861;2;0;;;
38318;159862;2;0;;;
38319;159863;2;1;;;
38320;159864;2;0;;;
38321;159865;2;1;;;
38322;159866;2;0;;;
38323;159867;2;0;;;
38324;159868;2;0;;;
38325;159869;2;3;;;
38326;159870;2;0;;;
38327;159871;2;0;;;
38328;159872;2;0;;;
38329;159872;1;0;;;
38330;159872;1;0;;;
38331;159873;3;0;;;
38332;159874;2;0;;;
38333;159875;2;0;;;
38334;159875;1;1;;;
38335;159876;2;1;;;
38336;159877;2;0;;;
38337;159878;2;0;;;
38338;159879;2;0;LAR;119945.0;ROOMCC
38339;159880;2;1;;;
38340;159881;2;0;;;
38341;159882;2;0;;;
38342;159883;2;1;;;
38343;159884;2;1;;;
38344;159885;2;1;;;
38345;159886;2;0;;;
38346;159887;2;0;;;
38347;159888;2;0;;;
38348;159889;2;1;;;
38349;159890;2;1;;;
38350;159891;2;0;;;
38351;159891;2;0;;;
38352;159892;2;0;;;
38353;159893;2;0;;;
38354;159894;2;2;;;
38355;159895;2;0;;;
38356;159896;2;0;;;
38357;159897;1;0;;;
38358;159898;2;0;;;
38359;159899;2;0;;;
38361;159901;2;0;;;
38362;159902;1;0;;;
38363;159903;1;0;;;
38364;159904;2;0;;;
38365;159905;2;0;;;
38366;159906;2;0;;;
38367;159907;2;0;;;
38368;159908;2;0;;;
38369;159909;2;0;;;
38370;159910;2;0;;;
38371;159911;2;0;;;
38372;159912;2;0;;;
38373;159913;2;0;;;
38374;159914;2;0;;;
38375;159915;2;0;;;
38376;159916;2;0;;;
38377;159917;2;0;;;
38378;159918;1;1;;;
38379;159919;2;0;;;
38380;159920;2;0;;;
38381;159921;2;0;;;
38382;159922;2;0;;;
38383;159922;2;0;;;
38384;159923;2;0;;;
38385;159923;2;0;;;
38386;159924;2;0;;;
38387;159924;2;0;;;
38388;159925;2;0;;;
38389;159926;2;0;;;
38390;159927;2;1;;;
38391;159928;2;2;;;
38392;159929;2;2;;;
38393;159930;2;0;;;
38394;159931;2;0;;;
38395;159932;2;0;;;
38396;159933;2;0;;;
38397;159934;2;2;;;
38398;159935;2;2;;;
38399;159936;2;2;;;
38400;159937;2;2;;;
38401;159938;2;2;;;
38402;159939;2;2;;;
38403;159940;2;2;;;
38404;159941;2;2;;;
38405;159942;2;2;;;
38406;159943;2;0;;;
38407;159943;2;0;;;
38408;159944;2;0;;;
38409;159945;2;0;;;
38410;159946;2;0;;;
38411;159946;2;0;;;
38412;159947;2;0;;;
38413;159948;2;0;;;
38414;159948;2;0;;;
38415;159949;2;0;;;
38416;159949;2;0;;;
38417;159950;2;0;;;
38418;159951;2;0;;;
38419;159952;2;0;;;
38420;159953;3;1;;;
38421;159954;3;1;;;
38422;159955;2;0;;;
38423;159955;2;0;;;
38424;159955;2;0;;;
38425;159956;2;0;;;
38426;159957;2;0;;;
38427;159958;2;0;;;
38428;159959;2;1;;;
38429;159960;2;1;;;
38430;159961;2;1;;;
38431;159962;2;0;;;
38432;159963;2;2;;;
38433;159964;2;0;;;
38434;159965;2;0;;;
38435;159966;3;1;;;
38436;159967;2;0;;;
38437;159967;1;1;;;
38438;159968;2;0;;;
38439;159968;2;0;;;
38440;159968;2;0;;;
38441;159968;2;0;;;
38442;159969;2;0;;;
38443;159970;2;0;;;
38444;159970;2;0;;;
38445;159970;2;0;;;
38446;159970;2;0;;;
38447;159971;2;0;;;
38448;159972;2;0;;;
38449;159972;2;0;;;
38450;159972;2;0;;;
38451;159973;2;0;;;
38452;159974;2;0;LAR;152670.0;ROOMCC
38453;159975;2;0;;;
38454;159976;2;0;;;
38455;159977;2;1;;;
38456;159978;2;0;;;
38457;159979;2;0;;;
38458;159980;2;0;;;
38459;159981;2;0;;;
38460;159982;2;0;;;
38461;159983;2;0;;;
38462;159984;2;0;;;
38463;159985;2;0;;;
38464;159986;2;0;;;
38465;159987;2;0;;;
38466;159987;1;0;;;
38467;159987;1;0;;;
38468;159988;2;0;;;
38469;159989;2;0;;;
38470;159990;2;0;;;
38471;159990;1;0;;;
38472;159990;1;0;;;
38473;159991;2;0;STN;59116.0;ROOMBB
38474;159991;1;0;STN;44510.0;ROOMBB
38475;159991;1;0;STN;44510.0;ROOMBB
38476;159992;2;0;;;
38477;159993;2;0;;;
38478;159994;2;0;;;
38479;159995;2;1;;;
38480;159996;2;1;;;
38482;159998;2;0;;;
38483;159999;2;0;;;
38484;160000;2;2;;;
38487;160003;2;0;;;
38488;160004;2;0;;;
38489;160005;2;0;;;
38490;160006;3;1;;;
38491;160007;1;1;;;
38492;160008;2;0;;;
38493;160008;2;0;;;
38494;160008;1;0;;;
38495;160009;2;1;;;
38496;160010;2;0;;;
38497;160011;2;1;;;
38498;160012;2;1;;;
38499;160013;2;0;;;
38500;160014;2;1;;;
38501;160015;2;1;;;
38502;160016;2;0;;;
38503;160017;2;0;;;
38504;160018;2;0;;;
38505;160019;2;2;;;
38506;160020;2;2;;;
38507;160021;2;2;;;
38508;160022;2;2;;;
38509;160022;0;0;;;
38510;160023;1;2;;;
38511;160023;1;0;;;
38512;160024;2;2;;;
38513;160025;2;0;;;
38514;160026;2;0;;;
38515;160027;2;0;;;
38516;160028;2;2;;;
38517;160029;2;0;;;
38518;160030;2;0;;;
38520;160032;2;0;;;
38521;160033;2;0;;;
38522;160034;2;0;;;
38523;160035;2;0;;;
38524;160036;2;0;;;
38525;160037;2;0;;;
38526;160038;2;0;;;
38527;160039;2;2;;;
38528;160040;2;2;;;
38529;160041;2;2;;;
38530;160042;2;2;;;
38531;160043;2;0;;;
38532;160044;2;0;;;
38533;160045;2;0;;;
38534;160045;2;0;;;
38535;160045;1;0;;;
38536;160046;2;0;;;
38537;160047;2;0;;;
38538;160048;2;0;;;
38539;160049;2;0;;;
38540;160049;2;0;;;
38541;160049;1;0;;;
38542;160050;2;0;STN;109577.0;ROOMBB
38543;160050;2;0;STN;109577.0;ROOMBB
38544;160050;1;0;STN;82317.0;ROOMBB
38545;160051;2;1;;;
38546;160052;2;0;;;
38547;160053;2;0;;;
38549;160055;2;0;;;
38550;160056;2;0;;;
38551;160057;2;0;;;
38552;160058;2;0;;;
38553;160059;2;0;;;
38554;160060;1;1;;;
38555;160060;1;1;;;
38556;160061;2;1;;;
38557;160062;2;0;;;
38558;160063;1;1;;;
38559;160063;1;1;;;
38560;160064;2;1;;;
38561;160065;1;1;;;
38562;160066;1;1;;;
38563;160067;2;2;;;
38564;160068;2;2;;;
38566;160070;2;0;;;
38567;160071;2;2;;;
38568;160072;1;1;;;
38569;160072;1;1;;;
38570;160073;2;3;;;
38571;160074;2;0;;;
38572;160075;2;3;;;
38573;160076;2;0;;;
38574;160077;2;0;;;
38575;160078;2;0;;;
38576;160079;2;1;;;
38577;160080;2;2;;;
38578;160081;2;0;;;
38579;160082;2;0;;;
38580;160083;2;0;;;
38581;160083;0;0;;;
38582;160084;2;0;;;
38583;160084;0;0;;;
38584;160085;2;0;;;
38585;160085;2;0;;;
38586;160086;2;1;;;
38587;160087;2;0;;;
38588;160088;2;0;;;
38589;160089;2;0;;;
38590;160090;2;0;;;
38591;160091;2;0;;;
38592;160092;2;0;;;
38593;160093;2;0;;;
38594;160094;2;0;;;
38595;160095;1;0;;;
38596;160096;2;0;;;
38597;160097;2;0;;;
38598;160098;2;0;;;
38599;160099;2;0;;;
38600;160100;2;0;;;
38601;160101;2;0;;;
38602;160102;2;0;;;
38603;160103;2;1;;;
38604;160104;2;0;;;
38605;160105;2;0;;;
38606;160106;2;2;;;
38607;160107;1;0;;;
38608;160107;1;0;;;
38609;160108;2;1;;;
38615;160114;2;0;;;
38616;160115;2;0;;;
38617;160116;2;0;;;
38618;160117;2;2;;;
38620;160119;2;0;;;
38621;160120;2;0;;;
38622;160121;2;0;;;
38623;160122;2;0;;;
38624;160123;2;0;;;
38625;160124;2;0;;;
38626;160125;2;0;STN;173502.0;ROOMBB
38627;160126;2;0;;;
38628;160127;2;2;;;
38629;160128;2;0;;;
38630;160129;2;0;;;
38631;160130;2;0;;;
38632;160131;2;0;;;
38633;160132;2;0;;;
38634;160133;2;0;;;
38635;160134;2;0;;;
38636;160135;2;0;;;
38637;160136;2;0;;;
38638;160137;2;0;;;
38639;160138;2;0;;;
38640;160139;2;3;;;
38641;160140;2;0;;;
38642;160141;2;0;;;
38643;160142;2;0;;;
38644;160143;2;0;;;
38645;160144;2;0;;;
38646;160145;2;0;;;
38647;160146;2;0;;;
38648;160147;2;0;;;
38649;160148;2;0;;;
38650;160149;2;0;;;
38651;160150;2;0;;;
38652;160151;2;0;;;
38653;160152;2;0;;;
38654;160153;2;0;;;
38655;160154;2;0;;;
38656;160155;2;0;;;
38657;160156;2;0;;;
38658;160157;2;0;;;
38659;160158;2;0;;;
38661;160160;2;0;;;
38719;160218;2;0;;;
38720;160219;2;3;;;
38721;160220;2;0;;;
38722;160221;1;2;;;
38723;160221;1;1;;;
38724;160222;1;2;;;
38725;160222;1;1;;;
38726;160223;1;2;;;
38727;160224;2;0;;;
38728;160225;2;0;LAR;243270.0;ROOMCC
38730;160227;2;0;;;
38731;160228;2;0;;;
38732;160229;2;0;;;
38733;160230;2;3;;;
38734;160231;2;3;;;
38735;160232;2;3;;;
38736;160233;2;0;;;
38737;160234;2;0;;;
38738;160235;2;0;;;
38739;160236;2;0;;;
38740;160237;2;0;;;
38741;160238;1;3;;;
38742;160239;2;0;;;
38743;160240;2;0;;;
38744;160241;2;2;;;
38745;160242;2;0;;;
38746;160242;1;0;;;
38747;160243;2;0;;;
38748;160244;2;0;;;
38749;160244;1;0;;;
38750;160245;2;0;;;
38751;160246;2;0;;;
38752;160246;1;0;;;
38753;160246;1;0;;;
38754;160247;2;0;;;
38755;160247;1;0;;;
38756;160247;1;0;;;
38757;160248;2;0;;;
38759;160250;2;0;;;
38774;160265;2;0;;;
38886;160377;2;0;;;
38998;160489;2;0;;;
38999;160489;0;0;;;
39003;160493;2;0;;;
39031;160521;2;0;;;
39032;160522;2;0;;;
39033;160523;2;0;;;
39034;160524;2;0;;;
39035;160525;2;3;;;
39043;160533;2;0;;;
39078;160568;2;0;;;
39079;160569;2;0;;;
39080;160570;2;0;;;
39081;160571;1;0;;;
39082;160572;1;0;;;
39083;160573;1;0;;;
39084;160574;2;0;;;
39085;160575;2;0;;;
39086;160576;2;0;;;
39087;160576;2;0;;;
39088;160577;2;0;;;
39089;160578;1;0;;;
39090;160578;0;0;;;
39091;160579;1;0;;;
39092;160580;2;0;;;
39093;160581;2;0;;;
39094;160582;2;1;;;
39095;160583;2;0;;;
39096;160584;2;1;;;
39097;160585;3;0;;;
39098;160586;3;0;;;
39099;160587;3;0;;;
39100;160588;2;0;;;
39101;160589;2;0;;;
39102;160589;2;1;;;
39103;160590;3;0;;;
39104;160591;2;0;;;
39105;160591;2;0;;;
39106;160592;2;0;;;
39107;160592;2;0;;;
39110;160595;2;0;;;
39111;160596;2;0;;;
39112;160596;2;0;;;
39113;160597;1;0;;;
39114;160597;3;0;;;
39115;160598;2;1;JUS;445591.0;ROOMDD
39116;160599;2;0;;;
39117;160600;2;0;;;
39118;160601;2;0;;;
39119;160602;2;1;;;
39120;160603;2;4;;;
39121;160604;2;4;;;
39122;160605;2;4;;;
39123;160606;2;1;;;
39124;160607;2;1;;;
39125;160608;2;1;;;
39126;160609;2;0;;;
39127;160610;2;0;;;
39128;160611;2;0;;;
39129;160612;2;0;;;
39130;160613;2;1;;;
39131;160614;2;0;;;
39132;160615;2;0;;;
39133;160616;2;0;;;
39134;160617;2;0;;;
39135;160618;2;0;;;
39136;160619;2;0;;;
39137;160620;2;0;;;
39138;160621;2;0;;;
39139;160622;2;0;;;
39140;160623;2;0;;;
39141;160624;2;0;;;
39142;160625;2;0;;;
39144;160627;2;2;;;
39145;160628;2;0;;;
39146;160629;2;2;;;
39147;160630;2;2;;;
39148;160631;2;2;;;
39149;160632;2;1;;;
39150;160633;2;1;;;
39151;160634;2;1;;;
39152;160635;2;0;;;
39153;160636;2;0;;;
39154;160637;2;0;;;
39155;160638;2;0;;;
39156;160639;2;0;;;
39157;160640;2;0;;;
39158;160641;2;0;;;
39159;160642;2;0;;;
39160;160643;2;0;;;
39161;160644;1;0;;;
39162;160645;2;0;;;
39163;160645;0;0;;;
39164;160646;2;0;;;
39165;160646;2;0;;;
39166;160647;2;0;;;
39167;160648;2;0;;;
39168;160649;2;1;;;
39169;160650;2;0;;;
39170;160651;2;0;;;
39171;160652;2;1;;;
39172;160653;2;0;;;
39173;160654;2;1;;;
39174;160655;2;2;;;
39175;160656;2;2;;;
39177;160658;2;0;;;
39178;160659;2;0;;;
39181;160662;2;0;;;
39182;160663;2;0;;;
39183;160664;2;0;;;
39185;160666;2;0;;;
39188;160669;2;0;;;
39189;160670;2;0;;;
39190;160671;2;1;;;
39191;160672;2;0;;;
39192;160673;2;0;;;
39193;160674;2;0;;;
39194;160675;2;1;;;
39195;160676;2;0;;;
39196;160677;1;1;;;
39197;160678;2;0;;;
39198;160679;2;0;;;
39199;160680;2;0;;;
39200;160681;2;2;;;
39201;160682;2;2;;;
39202;160683;2;2;;;
39203;160684;2;2;;;
39204;160685;2;2;;;
39205;160686;2;0;;;
39207;160688;2;0;;;
39208;160689;2;1;;;
39209;160690;2;0;;;
39210;160691;2;0;;;
39211;160692;2;0;;;
39214;160695;2;0;;;
39215;160696;2;0;;;
39216;160697;2;0;;;
39217;160698;2;0;;;
39218;160699;2;0;;;
39219;160700;2;0;;;
39220;160701;2;0;;;
39221;160702;2;0;;;
39222;160703;2;1;;;
39223;160704;2;1;;;
39224;160705;2;0;;;
39225;160706;2;0;JUS;223625.0;ROOMDD
39226;160707;2;1;;;
39227;160707;2;1;;;
39228;160708;2;1;;;
39229;160708;2;1;;;
39230;160709;2;1;;;
39231;160709;2;1;;;
39232;160710;2;0;;;
39233;160711;2;0;;;
39234;160712;2;0;;;
39235;160713;2;0;;;
39237;160715;2;0;;;
39239;160717;2;1;;;
39240;160718;2;0;;;
39241;160719;2;0;;;
39242;160720;2;0;;;
39243;160721;2;0;;;
39244;160722;2;3;;;
39245;160723;2;0;;;
39246;160724;2;0;;;
39247;160725;2;2;;;
39248;160726;2;0;;;
39249;160727;2;2;;;
39250;160728;2;1;;;
39251;160729;2;1;;;
39252;160730;2;0;;;
39253;160731;2;0;;;
39254;160732;2;0;;;
39255;160733;2;2;;;
39257;160735;2;0;;;
39259;160737;2;0;;;
39260;160738;2;1;;;
39261;160739;2;0;;;
39262;160740;2;0;;;
39263;160741;2;0;;;
39264;160742;3;0;;;
39265;160743;2;0;;;
39266;160744;2;0;;;
39267;160745;2;0;;;
39268;160746;2;0;;;
39269;160747;2;0;;;
39270;160748;2;0;;;
39271;160749;2;0;;;
39272;160750;2;0;;;
39273;160751;2;0;;;
39274;160752;2;0;;;
39276;160754;2;0;;;
39277;160755;2;0;;;
39280;160758;2;0;;;
39281;160759;2;0;;;
39282;160760;2;0;;;
39283;160761;2;0;;;
39284;160762;2;0;;;
39285;160762;1;1;;;
39286;160763;2;0;;;
39287;160764;2;0;LAR;381897.0;ROOMCC
39288;160765;2;0;;;
39289;160766;2;0;;;
39290;160767;2;0;;;
39291;160768;2;1;;;
39292;160769;2;0;;;
39293;160770;2;0;;;
39294;160771;2;0;;;
39295;160772;2;0;;;
39296;160773;2;0;;;
39297;160774;2;0;;;
39298;160775;2;0;;;
39299;160776;2;0;;;
39300;160777;2;1;;;
39301;160778;2;1;;;
39302;160779;2;0;;;
39303;160780;2;0;;;
39304;160781;2;0;;;
39305;160782;2;0;;;
39306;160783;2;0;;;
39307;160784;2;0;;;
39308;160785;2;0;;;
39309;160786;2;0;;;
39310;160787;2;0;;;
39312;160789;2;0;;;
39313;160790;2;0;;;
39314;160791;2;1;;;
39315;160792;2;0;;;
39316;160793;2;0;;;
39317;160793;1;0;;;
39318;160794;2;0;;;
39319;160794;1;0;;;
39320;160795;2;0;;;
39321;160796;2;1;;;
39322;160796;2;0;;;
39324;160798;2;0;;;
39325;160799;2;1;;;
39326;160799;2;0;;;
39327;160800;2;2;;;
39328;160801;2;0;;;
39329;160802;2;0;;;
39330;160803;2;3;;;
39331;160804;1;2;;;
39332;160804;1;1;;;
39333;160805;1;2;;;
39334;160805;1;1;;;
39335;160806;2;0;;;
39336;160806;2;0;;;
39337;160807;2;1;;;
39338;160808;3;0;;;
39339;160809;2;0;;;
39340;160809;1;0;;;
39341;160810;2;1;;;
39342;160811;2;0;;;
39343;160812;2;1;;;
39344;160813;2;1;;;
39345;160814;3;0;;;
39346;160815;2;1;;;
39347;160815;2;0;;;
39348;160815;2;0;;;
39349;160816;2;0;;;
39350;160817;2;3;;;
39351;160818;2;0;;;
39364;160822;2;0;;;
39365;160823;3;0;;;
39366;160824;2;0;;;
39367;160825;2;0;;;
39368;160826;2;0;;;
39369;160826;2;0;;;
39370;160827;2;1;;;
